id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
17152110,98363,98363,"Local news, event, and alert information for Port Angeles, WA. Come join the community and stay informed about what is happening in your 98363 neighborhood!",98363,http://t.co/pbhaLJxJBd,2008-11-04,09:26:39 UTC,274,88,74,0,0,False,False,https://pbs.twimg.com/profile_images/1043790469048795136/1r5xLPt0_normal.jpg,
16932619,78520,78520,"Local news, event, and alert information for Brownsville, TX. Come join the community and stay informed about what is happening in your 78520 neighborhood!",78520,http://t.co/nKqfxITIEr,2008-10-23,18:45:22 UTC,3992,11,5,0,0,False,False,https://pbs.twimg.com/profile_images/1042492918508863488/chHnSG0L_normal.jpg,
17586944,02093,02093,"Local news, event, and alert information for Wrentham, MA. Come join the community and stay informed about what is happening in your 02093 neighborhood!",02093,http://t.co/OPmQ8kMRyy,2008-11-24,05:55:12 UTC,6236,58,61,0,0,False,False,https://pbs.twimg.com/profile_images/1034544887960465408/wdrtxqSq_normal.jpg,
17097364,18201,18201,"Local news, event, and alert information for Hazleton, PA. Come join the community and stay informed about what is happening in your 18201 neighborhood!",18201,http://t.co/94Hk5mZr5M,2008-11-01,05:51:28 UTC,1837,63,63,0,0,False,False,https://pbs.twimg.com/profile_images/1036009466875981824/wEDTBJZi_normal.jpg,
27979585,Top Jimmy,BombayGunrunner,A funny nerd geek who a had a podcast called Bombay Gunrunners & wrote the chart-topping hit Big Tattoos.,Kentucky,,2009-03-31,22:22:54 UTC,48131,125,454,2670,336,False,False,https://pbs.twimg.com/profile_images/1314023578191495170/Qz4Z_vtV_normal.jpg,https://pbs.twimg.com/profile_banners/27979585/1591124078
17188290,34234,34234,"Local news, event, and alert information for Sarasota, FL. Come join the community and stay informed about what is happening in your 34234 neighborhood!",34234,http://t.co/pTlTmc9OAy,2008-11-05,13:35:02 UTC,13735,57,53,0,0,False,False,https://pbs.twimg.com/profile_images/1037469383168151552/loU7COhi_normal.jpg,
17281750,91321,91321,"Local news, event, and alert information for Newhall, CA. Come join the community and stay informed about what is happening in your 91321 neighborhood!",91321,http://t.co/5fIbAUfA3i,2008-11-10,05:32:28 UTC,2754,12,10,0,0,False,False,https://pbs.twimg.com/profile_images/1043235831450726400/iwo3dbjl_normal.jpg,
17423534,56301,56301,"Local news, event, and alert information for Saint Cloud, MN. Come join the community and stay informed about what is happening in your 56301 neighborhood!",56301,http://t.co/yu9Y4fLD5L,2008-11-16,15:34:35 UTC,3212,17,16,0,0,False,False,https://pbs.twimg.com/profile_images/1039800567134998528/4ceMyT4n_normal.jpg,
17585277,01462,01462,"Local news, event, and alert information for Lunenburg, MA. Come join the community and stay informed about what is happening in your 01462 neighborhood!",01462,http://t.co/U8oy1aEoKA,2008-11-24,04:21:09 UTC,884,45,53,0,0,False,False,https://pbs.twimg.com/profile_images/1034515605842345984/y0MsCExV_normal.jpg,
17586706,85003,85003,"Local news, event, and alert information for Phoenix, AZ. Come join the community and stay informed about what is happening in your 85003 neighborhood!",85003,http://t.co/EdnoITiMrR,2008-11-24,05:40:28 UTC,7397,79,66,0,0,False,False,https://pbs.twimg.com/profile_images/1042959996961484800/KIA3bG6j_normal.jpg,
26448014,𝙍𝙞𝙡𝙚𝙮,TheRileyWilson,@MOREinOmaha Board • @CreightonLaw Student • @NLGnews Member • Future Public Defender • @USAirForce Intel Veteran • #BlackLivesMatter • All power to the people.,Occupied Sioux & Omaha Land,https://t.co/ZbflIwepbS,2009-03-25,06:48:54 UTC,78133,261,3734,583,8004,False,False,https://pbs.twimg.com/profile_images/1189589534847184897/MaOVfkSY_normal.jpg,https://pbs.twimg.com/profile_banners/26448014/1602197379
17587240,80831,80831,"Local news, event, and alert information for Peyton, CO. Come join the community and stay informed about what is happening in your 80831 neighborhood!",80831,http://t.co/vODFJtGbTT,2008-11-24,06:14:46 UTC,11167,927,573,0,0,False,False,https://pbs.twimg.com/profile_images/1042688023761043456/d_AWDyPY_normal.jpg,
17231565,90601,90601,"Local news, event, and alert information for Whittier, CA. Come join the community and stay informed about what is happening in your 90601 neighborhood!",90601,http://t.co/CEZHJYe8nZ,2008-11-07,14:23:22 UTC,4076,16,13,0,0,False,False,https://pbs.twimg.com/profile_images/1043221761284665344/wUu_oZrK_normal.jpg,
98517362,Unstoppable...,SonRocko,Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence..... iG:Louitheking_Photography #TXSU XB1:SonRocko,Lancaster/Houston  TX ,,2009-12-22,01:36:09 UTC,14612,515,431,102,349,False,False,https://pbs.twimg.com/profile_images/1343675884629274626/UWDA6mD7_normal.jpg,https://pbs.twimg.com/profile_banners/98517362/1581433155
103927925,University of Texas,UTex_crime,,,http://t.co/4vZdi3zy88,2010-01-11,18:15:57 UTC,850,0,167,0,0,False,False,https://pbs.twimg.com/profile_images/624786111/spotcrimelogo_normal.jpg,
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
30901960,222,MellaMonroe,- Living & Learning 😘😊🎨🎭💉 - While running my very own business #BusinessOwner of Moonlight Body 🌙 AMOS: Mella_Monroe 👻,,,2009-04-13,16:54:48 UTC,49833,664,905,1106,609,False,False,https://pbs.twimg.com/profile_images/1235350297200988162/vZyTrife_normal.jpg,https://pbs.twimg.com/profile_banners/30901960/1514652602
17242354,Matt Thomson,daddymention,Spot Instances at AWS. @norini and @finnthomson. Cooler than a cucumber in a bowl of hot sauce.,San Francisco,,2008-11-08,00:50:32 UTC,10401,1088,2159,843,308,False,False,https://pbs.twimg.com/profile_images/894325570107920384/BO5lNJ6f_normal.jpg,https://pbs.twimg.com/profile_banners/17242354/1398196696
17439755,79839,79839,"Local news, event, and alert information for Fort Hancock, TX. Come join the community and stay informed about what is happening in your 79839 neighborhood!",79839,http://t.co/C4n4aVZWrd,2008-11-17,11:34:31 UTC,388,47,42,0,0,False,False,https://pbs.twimg.com/profile_images/1042627779416604672/fgmH9UfO_normal.jpg,
16722958,91745,91745,"Local news, event, and alert information for Hacienda Heights, CA. Come join the community and stay informed about what is happening in your 91745 neighborhood!",91745,http://t.co/rB66ve7ZbE,2008-10-13,16:25:24 UTC,4413,10,5,0,0,False,False,https://pbs.twimg.com/profile_images/1043249423243915264/FhRFzIN-_normal.jpg,
89271832,Georgia News,topix_ga,Local News in Georgia,Georgia,http://t.co/cefv7cPT0Z,2009-11-11,20:18:07 UTC,84134,1,237,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
17131318,59602,59602,"Local news, event, and alert information for Helena, MT. Come join the community and stay informed about what is happening in your 59602 neighborhood!",59602,http://t.co/chXZX01uMC,2008-11-03,14:32:47 UTC,1469,63,55,0,0,False,False,https://pbs.twimg.com/profile_images/1040165021303488512/suYHkAqT_normal.jpg,
49747606,Jo Morningstar,urghostwthemost,Thirsty Spooky Sad Girls Club 🕸 est. 1990 ♓️,Bate’s Motel,,2009-06-22,20:08:36 UTC,15384,529,312,2049,485,False,False,https://pbs.twimg.com/profile_images/1291940476170514432/GiMw4qo4_normal.jpg,https://pbs.twimg.com/profile_banners/49747606/1593060940
17245626,55976,55976,"Local news, event, and alert information for Stewartville, MN. Come join the community and stay informed about what is happening in your 55976 neighborhood!",55976,http://t.co/wTSp9z7eeB,2008-11-08,05:10:14 UTC,2358,47,39,0,0,False,False,https://pbs.twimg.com/profile_images/1039733080637014018/YPZb7_nP_normal.jpg,
16740862,10461,10461,"Local news, event, and alert information for Bronx, NY. Come join the community and stay informed about what is happening in your 10461 neighborhood!",10461,http://t.co/cWoxQayqSL,2008-10-14,16:29:06 UTC,1970,16,14,0,0,False,False,https://pbs.twimg.com/profile_images/1035251223492931584/OgGtjPzK_normal.jpg,
173944011,Quinton Viskup,youpissmeoff,"Recording engineer/owner of norwegian blue studios.
Go to guy/head honcho at norwegian blue records 
Bass player for planet telex
Manager of The Music Court","Lethbridge, Alberta, Canada",http://t.co/HrqpuTJz8x,2010-08-02,18:59:55 UTC,299,150,75,4,31,False,False,https://pbs.twimg.com/profile_images/1094188830/p_normal.jpg,
14392794,Buddhagem,Buddhagem,"Anarchist, Buddhist, Carpenter",", NY 11206",http://t.co/4T2D6ar6D3,2008-04-15,02:05:13 UTC,34625,790,679,1226,5451,False,False,https://pbs.twimg.com/profile_images/792334876825583616/0UqkF7DA_normal.jpg,
118518703,JD,JDsooFLY,"Im just a Street Smart,Educated, cool ass haitian nigga livin life 2 da fullest. Manager of @DLProduction|","Atlanta, GA",,2010-02-28,23:10:23 UTC,2787,407,334,14,1276,False,False,https://pbs.twimg.com/profile_images/378800000007848036/5b3cb11ff8df8a89c72606cdd9b1866e_normal.jpeg,https://pbs.twimg.com/profile_banners/118518703/1540570742
17284775,59804,59804,"Local news, event, and alert information for Missoula, MT. Come join the community and stay informed about what is happening in your 59804 neighborhood!",59804,http://t.co/FsSQlmfUtl,2008-11-10,10:42:07 UTC,2467,74,53,0,0,False,False,https://pbs.twimg.com/profile_images/1040182249704972288/BxiLfIDu_normal.jpg,
22164180,gεηενα 💋,GenevaGranados,,"Austin, TX",,2009-02-27,17:30:07 UTC,16063,2585,1430,1555,926,False,False,https://pbs.twimg.com/profile_images/1335341844830498822/1mUwC5H9_normal.jpg,https://pbs.twimg.com/profile_banners/22164180/1525379196
137239868,JessElaine,JessADiva23,Life is like a box of chocolates😘,In his subconscious,,2010-04-26,06:10:39 UTC,25216,342,505,122,145,False,False,https://pbs.twimg.com/profile_images/912357538267529216/9yEIzoUp_normal.jpg,https://pbs.twimg.com/profile_banners/137239868/1506357975
51947076,$hort,_MrJohnson12,savage mode.,336 • 704,,2009-06-29,03:47:30 UTC,63338,509,1239,9792,571,False,False,https://pbs.twimg.com/profile_images/1291894236187697156/VIZet07A_normal.jpg,https://pbs.twimg.com/profile_banners/51947076/1542260963
27104031,Peter Esho,PeterEsho_,"Assyrian Born  a  gentleman , from Toronto /Canada . Jesus is my HERO. @nawalelzoghbi is my ♥️",Toronto / Canada  🇨🇦🇮🇶,https://t.co/1s7YRWAd0j,2009-03-27,21:37:53 UTC,11698,599,1644,56162,1528,False,False,https://pbs.twimg.com/profile_images/1344358803500916737/UEj3c_bh_normal.jpg,https://pbs.twimg.com/profile_banners/27104031/1609355091
100590908,"Reading, PA Crime",reading_crime,Know Your Neighborhood.,,,2009-12-30,20:41:33 UTC,3504,0,195,0,0,False,False,https://pbs.twimg.com/profile_images/601024547/spotcrimelogo_normal.jpg,
187440445,Cale Ray Rollings,Cale_Ray,Aspiring polymath,,,2010-09-06,06:45:54 UTC,41,37,7,3,0,False,False,https://pbs.twimg.com/profile_images/1118557559/gamecock_normal.jpg,
19038785,Ya Daddy,DEV0,Money Trees Is The Perfect Place For Shade ✌,"Marietta, Ga",,2009-01-15,20:59:24 UTC,40147,325,446,28,254,False,False,https://pbs.twimg.com/profile_images/378800000359187319/df4eaa4ba33b1bc19aa76f7a1872d203_normal.jpeg,https://pbs.twimg.com/profile_banners/19038785/1376835486
17587691,08628,08628,"Local news, event, and alert information for Trenton, NJ. Come join the community and stay informed about what is happening in your 08628 neighborhood!",08628,http://t.co/vT7Rg9w8GZ,2008-11-24,06:52:50 UTC,9186,52,44,0,0,False,False,https://pbs.twimg.com/profile_images/1035214218927067136/mX3y_xuq_normal.jpg,
17208670,28147,28147,"Local news, event, and alert information for Salisbury, NC. Come join the community and stay informed about what is happening in your 28147 neighborhood!",28147,http://t.co/zc7mAgNA5f,2008-11-06,10:08:09 UTC,2311,68,53,0,0,False,False,https://pbs.twimg.com/profile_images/1036917236080857090/YnLtq2e8_normal.jpg,
17125795,85232,85232,"Local news, event, and alert information for Florence, AZ. Come join the community and stay informed about what is happening in your 85232 neighborhood!",85232,http://t.co/ftYMQZjVBp,2008-11-03,04:35:25 UTC,2586,45,40,0,0,False,False,https://pbs.twimg.com/profile_images/1042977183587688454/b31bHAuL_normal.jpg,
104892387,DEAD,iFly_S0L0,,,,2010-01-14,18:36:52 UTC,22418,642,496,2,76,False,False,https://pbs.twimg.com/profile_images/1525187238/index_normal.jpg,
17155628,55033,55033,"Local news, event, and alert information for Hastings, MN. Come join the community and stay informed about what is happening in your 55033 neighborhood!",55033,http://t.co/De4dJ17WZJ,2008-11-04,13:37:31 UTC,3983,59,55,0,0,False,False,https://pbs.twimg.com/profile_images/1039662998955032577/TQn0-1y2_normal.jpg,
64730202,Nick Berg,NickJBerg,"Work to Live, Live to Love, Love to Work.",Be.  Here.  Now.,,2009-08-11,14:39:48 UTC,1455,19,88,27,37,False,False,https://pbs.twimg.com/profile_images/872137553779933184/TOm4aCN1_normal.jpg,https://pbs.twimg.com/profile_banners/64730202/1496768883
16934266,78577,78577,"Local news, event, and alert information for Pharr, TX. Come join the community and stay informed about what is happening in your 78577 neighborhood!",78577,http://t.co/AjlonZUZko,2008-10-23,19:56:07 UTC,3394,45,32,0,0,False,False,https://pbs.twimg.com/profile_images/1042499436549529600/gKusI_MW_normal.jpg,
17189045,93420,93420,"Local news, event, and alert information for Arroyo Grande, CA. Come join the community and stay informed about what is happening in your 93420 neighborhood!",93420,http://t.co/6OxCAdDsrq,2008-11-05,14:18:02 UTC,891,34,26,0,0,False,False,https://pbs.twimg.com/profile_images/1043362913363226624/yjtb6X3C_normal.jpg,
19038785,Ya Daddy,DEV0,Money Trees Is The Perfect Place For Shade ✌,"Marietta, Ga",,2009-01-15,20:59:24 UTC,40147,325,446,28,254,False,False,https://pbs.twimg.com/profile_images/378800000359187319/df4eaa4ba33b1bc19aa76f7a1872d203_normal.jpeg,https://pbs.twimg.com/profile_banners/19038785/1376835486
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
17187812,61115,61115,"Local news, event, and alert information for Machesney Park, IL. Come join the community and stay informed about what is happening in your 61115 neighborhood!",61115,http://t.co/qnYCt1k90A,2008-11-05,13:05:46 UTC,924,23,23,0,0,False,False,https://pbs.twimg.com/profile_images/1040288478393622528/UD2oOqxQ_normal.jpg,
89582384,Utah News,topix_ut,,,,2009-11-13,00:28:08 UTC,14292,0,53,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
40568942,b dollar sign,itsbmoneyhoney,"entrepreneur, spiritualist, healer, street poet.",Vaticaanstad,,2009-05-16,23:56:13 UTC,3056,1584,295,10956,122,False,False,https://pbs.twimg.com/profile_images/719363319790968832/MtBPi7fo_normal.jpg,https://pbs.twimg.com/profile_banners/40568942/1534193930
17127942,33540,33540,"Local news, event, and alert information for Zephyrhills, FL. Come join the community and stay informed about what is happening in your 33540 neighborhood!",33540,http://t.co/EGXr9SO1rf,2008-11-03,08:47:59 UTC,1031,12,8,0,0,False,False,https://pbs.twimg.com/profile_images/1037412881057247232/piS8tV9n_normal.jpg,
17281719,94621,94621,"Local news, event, and alert information for Oakland, CA. Come join the community and stay informed about what is happening in your 94621 neighborhood!",94621,http://t.co/nsKxucGg5W,2008-11-10,05:29:36 UTC,12610,18,14,0,0,False,False,https://pbs.twimg.com/profile_images/1043444375240364037/bvM5KP6e_normal.jpg,
193450849,TaKieLaMockingJay,PatienceIsKie,"But let patience have her perfect work, that ye may be perfect and entire, wanting nothing. Bisquet 🍼👶🏽",seeking...,,2010-09-21,21:10:38 UTC,122481,1020,1231,3560,4065,False,False,https://pbs.twimg.com/profile_images/1174030085046906880/WoCSlzG1_normal.jpg,https://pbs.twimg.com/profile_banners/193450849/1517667305
102110781,Boca Raton Crime,BocaRaton_crime,Know Your Neighborhood.,"Boca Raton, FL",http://t.co/B1soE9Z4vH,2010-01-05,17:09:36 UTC,1399,0,190,0,0,False,False,https://pbs.twimg.com/profile_images/611899289/spotcrimelogo_normal.jpg,
26691997,Christopher Gibbs,ChrisNGibbs,Whatever comes to mind,"Chicago, IL ",,2009-03-26,04:55:23 UTC,2999,76,77,232,930,False,False,https://pbs.twimg.com/profile_images/378800000355753691/4dc12249a0aed9e2056b9f4dda500848_normal.jpeg,
47367904,Annie,StoneC0ldS0ber,#BGnation #Slumerican #ShinerNation #YeeYee #RHEC #Trump2020 #AllLivesMatter,"Hesperia, MI",https://t.co/RprHQimeSr,2009-06-15,16:00:05 UTC,87814,1516,2288,3634,5312,False,False,https://pbs.twimg.com/profile_images/1349751373924065283/nM8vwIET_normal.jpg,https://pbs.twimg.com/profile_banners/47367904/1565545811
17192687,91403,91403,"Local news, event, and alert information for Sherman Oaks, CA. Come join the community and stay informed about what is happening in your 91403 neighborhood!",91403,http://t.co/4lXyylSjBo,2008-11-05,17:06:11 UTC,3891,28,31,0,0,False,False,https://pbs.twimg.com/profile_images/1043241783587532801/TTlr2L2w_normal.jpg,
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
58128363,ISnatchEm,_SickHands,#GetEm,"Germantown, MD ",,2009-07-19,05:07:59 UTC,17991,211,177,41,10,False,False,https://pbs.twimg.com/profile_images/1301909369/29660_10150175926900624_813245623_12643700_1068166_n_normal.jpg,
18170064,"Grand Rapids, MI",grndrapidscrime,Know Your Neighborhood.,"Grand Rapids, MI",http://t.co/sSFnOi1T7O,2008-12-16,19:26:36 UTC,10384,0,218,0,0,False,False,https://pbs.twimg.com/profile_images/599178962/spotcrimelogo_normal.jpg,
89316480,Colorado News,topix_co,Local News in Colorado,Colorado,http://t.co/Pleum5F5YR,2009-11-11,23:38:09 UTC,55212,0,211,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
21676618,Michael KemptonJones,CanadaFirst,"Life's taken me from ocean unto ocean unto ocean & beyond. Weary of wearing masks, but shouldn’t we all? We can beat this COVID19 pandemic #StaySafe",A Mari Usque Ad Mare,,2009-02-23,18:22:59 UTC,86046,4995,1939,112327,30121,False,False,https://pbs.twimg.com/profile_images/1330016301536792577/OW724u7__normal.jpg,https://pbs.twimg.com/profile_banners/21676618/1600808613
102110781,Boca Raton Crime,BocaRaton_crime,Know Your Neighborhood.,"Boca Raton, FL",http://t.co/B1soE9Z4vH,2010-01-05,17:09:36 UTC,1399,0,190,0,0,False,False,https://pbs.twimg.com/profile_images/611899289/spotcrimelogo_normal.jpg,
128734534,R.L. Roy,ThekidRdotLdot,We don't agree on anything so you shouldn't follow me #NaturalBornLeader,"Crowley, La/Tacoma, Wa",,2010-04-02,01:49:34 UTC,5549,277,340,3,90,False,False,https://pbs.twimg.com/profile_images/460484007147216896/yoMAR04g_normal.jpeg,https://pbs.twimg.com/profile_banners/128734534/1389172554
106179771,Ohio News,topix_oh,Local News in Ohio,"Cleveland, OH",http://t.co/HUzc7QTTck,2010-01-18,19:08:27 UTC,148141,0,294,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
100923431,Jajaja 🇹🇹,muddafukkah,FUCK THE SYSTEM. Prince. 💜 #BLM ✊🏿,868 & 718 🍃,,2010-01-01,06:53:53 UTC,57528,1755,1454,507,1384,False,False,https://pbs.twimg.com/profile_images/1036811922061111296/FTePL7p9_normal.jpg,https://pbs.twimg.com/profile_banners/100923431/1491247467
17208667,02871,02871,"Local news, event, and alert information for Portsmouth, RI. Come join the community and stay informed about what is happening in your 02871 neighborhood!",02871,http://t.co/HVVEyp8Xo1,2008-11-06,10:08:06 UTC,3232,65,55,0,0,False,False,https://pbs.twimg.com/profile_images/1034597505848172544/TPsGcwF5_normal.jpg,
17342444,38060,38060,"Local news, event, and alert information for Oakland, TN. Come join the community and stay informed about what is happening in your 38060 neighborhood!",38060,http://t.co/e7p9iOrMBd,2008-11-12,16:26:27 UTC,404,48,37,0,0,False,False,https://pbs.twimg.com/profile_images/1037767610832580608/SWwnMBmr_normal.jpg,
104704242,LegiScan CA,LegiScanCA,"National public service for legislative tracking and data API; both free and subscription offerings with advanced monitoring, research, and reporting tools.","California, USA",http://t.co/MOLqNE6l,2010-01-14,03:57:59 UTC,179945,1,532,0,0,False,False,https://pbs.twimg.com/profile_images/535666313914363904/AqeCWugY_normal.png,https://pbs.twimg.com/profile_banners/104704242/1416558163
17153818,33462,33462,"Local news, event, and alert information for Lake Worth, FL. Come join the community and stay informed about what is happening in your 33462 neighborhood!",33462,http://t.co/ATsxdLApch,2008-11-04,11:50:53 UTC,2856,11,11,0,0,False,False,https://pbs.twimg.com/profile_images/1037407532703043584/u3-udoP3_normal.jpg,
19752439,St. Ven 🌊,steven_forev,"Freelance photographer. Live music is a way of life. Craft brews, Red Wine and Bourbon. Be ridiculous. 🤘🏼","Charlotte, NC",https://t.co/3VVBaNl0m2,2009-01-30,03:40:28 UTC,3430,620,204,817,321,False,False,https://pbs.twimg.com/profile_images/941796327498960896/_bvfgbCF_normal.jpg,https://pbs.twimg.com/profile_banners/19752439/1363488992
17149703,94545,94545,"Local news, event, and alert information for Hayward, CA. Come join the community and stay informed about what is happening in your 94545 neighborhood!",94545,http://t.co/0eufKYLOAc,2008-11-04,05:38:20 UTC,3495,29,22,0,0,False,False,https://pbs.twimg.com/profile_images/1043431479970131969/IJPdt_RH_normal.jpg,
17304355,48195,48195,"Local news, event, and alert information for Southgate, MI. Come join the community and stay informed about what is happening in your 48195 neighborhood!",48195,http://t.co/u5qUjD60GY,2008-11-11,06:03:46 UTC,1543,10,13,0,0,False,False,https://pbs.twimg.com/profile_images/1038946912114683904/a-9FoxvJ_normal.jpg,
17084635,15401,15401,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,15401,http://t.co/WqqgYZE5yk,2008-10-31,13:17:35 UTC,2316,94,75,0,0,False,False,https://pbs.twimg.com/profile_images/665951348/tz1-logo-15401_normal.png,
54644368,Duck Dodgers in the 24th and a Half Century,iamdjlevel,----------- https://t.co/3CQNtAbh6P -------------------- https://t.co/PfhyU955FL ----------- Prince of https://t.co/YwTAv1cBAu,"El Sobrante, New York City",https://t.co/Ojz6Fw6w7y,2009-07-07,19:10:16 UTC,105255,527,844,15282,2215,False,False,https://pbs.twimg.com/profile_images/852389555474976768/zmMFnqXX_normal.jpg,https://pbs.twimg.com/profile_banners/54644368/1502671465
17553839,53715,53715,"Local news, event, and alert information for Madison, WI. Come join the community and stay informed about what is happening in your 53715 neighborhood!",53715,http://t.co/uHw3mE47oX,2008-11-22,06:16:00 UTC,5435,88,83,0,0,False,False,https://pbs.twimg.com/profile_images/1039505450922696704/BWBT0zDW_normal.jpg,
17287245,83706,83706,"Local news, event, and alert information for Boise, ID. Come join the community and stay informed about what is happening in your 83706 neighborhood!",83706,http://t.co/qMLvR8oIQU,2008-11-10,14:23:42 UTC,3562,54,51,0,0,False,False,https://pbs.twimg.com/profile_images/1042865519932583936/HuOM2etp_normal.jpg,
17190519,92110,92110,"Local news, event, and alert information for San Diego, CA. Come join the community and stay informed about what is happening in your 92110 neighborhood!",92110,http://t.co/UjYQA686eu,2008-11-05,15:34:20 UTC,3848,30,29,0,0,False,False,https://pbs.twimg.com/profile_images/1043272574707220480/_i3-z31x_normal.jpg,
147300812,I'zak™,BedRocck,blessed!,"PHX, AZ",https://t.co/ybCVe6C3OH,2010-05-23,19:24:09 UTC,8675,721,708,35,433,False,False,https://pbs.twimg.com/profile_images/538525856335814656/BJ0mF8lz_normal.jpeg,https://pbs.twimg.com/profile_banners/147300812/1417229325
16931414,48103,48103,"Local news, event, and alert information for Ann Arbor, MI. Come join the community and stay informed about what is happening in your 48103 neighborhood!",48103,http://t.co/EV5dvqiWHI,2008-10-23,17:45:38 UTC,13379,51,34,0,11,False,False,https://pbs.twimg.com/profile_images/1038929167671164928/2TKw_sFz_normal.jpg,
23321399,CatGod,MyFavoriteLezbo,Cat. O| | | | | | | |O 1st #JeepWave 2-26-14 Rt1 MD #WkOwner,D M V: PG COUNTY  CHICAGO,http://t.co/OpdXp8lG36,2009-03-08,16:02:57 UTC,97247,229,481,303,3188,False,False,https://pbs.twimg.com/profile_images/527459082752770049/_SVLrQ7L_normal.jpeg,https://pbs.twimg.com/profile_banners/23321399/1371526070
15554549,Grant Raudenbush,RaudyG33K,"A G33K of many colors; GIS, Sci-Fi, Muscle Cars, Ice Hockey; a man of mercy and peace - seeking grace.","Valrico, Fl.",http://t.co/0kt2VjpyX2,2008-07-23,03:15:42 UTC,3867,393,179,34,94,False,False,https://pbs.twimg.com/profile_images/560073179528298496/bar1Y0a8_normal.jpeg,https://pbs.twimg.com/profile_banners/15554549/1420469866
17152630,70461,70461,"Local news, event, and alert information for Slidell, LA. Come join the community and stay informed about what is happening in your 70461 neighborhood!",70461,http://t.co/AJbexLn7yI,2008-11-04,10:13:38 UTC,2343,73,66,0,0,False,False,https://pbs.twimg.com/profile_images/1041189182792581120/8AYyxoP7_normal.jpg,
86955510,Sarah,sarahhmck,,"Boston, MA",,2009-11-02,14:44:27 UTC,6240,1095,781,377,389,False,False,https://pbs.twimg.com/profile_images/1266079396/254494908_normal.jpg,https://pbs.twimg.com/profile_banners/86955510/1348180160
17131318,59602,59602,"Local news, event, and alert information for Helena, MT. Come join the community and stay informed about what is happening in your 59602 neighborhood!",59602,http://t.co/chXZX01uMC,2008-11-03,14:32:47 UTC,1469,63,55,0,0,False,False,https://pbs.twimg.com/profile_images/1040165021303488512/suYHkAqT_normal.jpg,
35601434,۰•●❂●•۰,TayMariee,"Earthbound child  ✌ 22 & in love. 

enjoying the simple things in life. And phish. ⚡

ƈᎯɴτ ʃίĢħτ ᎯĢᎯίɴȘτ τħε ϓΘƲτħ",203/802,,2009-04-26,23:38:45 UTC,10876,370,286,35,582,False,False,https://pbs.twimg.com/profile_images/378800000548020076/abb48e006fc05882793b48b4ed298f21_normal.jpeg,
71291747,Trumone Patton,DaManTP601,Well im young talented man in pursuit of a dream and will accomplish it no matter what so stand the f^$k back you hatas loooooooolllll,Clinton,http://t.co/S1cg2cwBnf,2009-09-03,16:16:34 UTC,5091,862,555,1,212,False,False,https://pbs.twimg.com/profile_images/2900595104/de784c5e843cb9e58f07504c004b32bb_normal.jpeg,
17186918,98144,98144,"Local news, event, and alert information for Seattle, WA. Come join the community and stay informed about what is happening in your 98144 neighborhood!",98144,http://t.co/mw3txgYNsv,2008-11-05,11:43:26 UTC,3976,84,71,0,0,False,False,https://pbs.twimg.com/profile_images/1043758000018612224/g4bsvtTl_normal.jpg,
17209047,48237,48237,"Local news, event, and alert information for Oak Park, MI. Come join the community and stay informed about what is happening in your 48237 neighborhood!",48237,http://t.co/zn0t9fqWJU,2008-11-06,10:48:52 UTC,3710,61,54,0,0,False,False,https://pbs.twimg.com/profile_images/1038955300517175296/Fse-Aupl_normal.jpg,
17458308,48350,48350,"Local news, event, and alert information for Davisburg, MI. Come join the community and stay informed about what is happening in your 48350 neighborhood!",48350,http://t.co/c2CzLIRFQP,2008-11-18,04:13:12 UTC,4055,76,55,0,0,False,False,https://pbs.twimg.com/profile_images/1038963900417363968/zxQ-Cmtj_normal.jpg,
16902785,57701,57701,"Local news, event, and alert information for Rapid City, SD. Come join the community and stay informed about what is happening in your 57701 neighborhood!",57701,http://t.co/rmT95aH6Rl,2008-10-22,09:15:28 UTC,3056,63,50,0,0,False,False,https://pbs.twimg.com/profile_images/1039975159757774848/q_X6oM8q_normal.jpg,
16968665,77511,77511,"Local news, event, and alert information for Alvin, TX. Come join the community and stay informed about what is happening in your 77511 neighborhood!",77511,http://t.co/qsKGpiZROl,2008-10-25,16:59:07 UTC,2103,10,6,0,0,False,False,https://pbs.twimg.com/profile_images/1042401787389476864/Kzulsvgj_normal.jpg,
